HarvestYear,ID2,SampleId,Crop,Crop_qcApplied,Crop_qcResult,Crop_qcPhrase,BiomassDry,BiomassDry_qcApplied,BiomassDry_qcResult,BiomassDry_qcPhrase,GrainMassDry,GrainMassDry_qcApplied,GrainMassDry_qcResult,GrainMassDry_qcPhrase,GrainMoisture,GrainMoisture_qcApplied,GrainMoisture_qcResult,GrainMoisture_qcPhrase,GrainProtein,GrainProtein_qcApplied,GrainProtein_qcResult,GrainProtein_qcPhrase,GrainStarch,GrainStarch_qcApplied,GrainStarch_qcResult,GrainStarch_qcPhrase,GrainGluten,GrainGluten_qcApplied,GrainGluten_qcResult,GrainGluten_qcPhrase,GrainTestWeight,GrainTestWeight_qcApplied,GrainTestWeight_qcResult,GrainTestWeight_qcPhrase,CropExists,CropExists_qcApplied,CropExists_qcResult,CropExists_qcPhrase,Comments,ResidueNitrogen,ResidueNitrogen_qcPhrase,ResidueNitrogen_qcApplied,ResidueNitrogen_qcResult,ResidueCarbon,ResidueCarbon_qcPhrase,ResidueCarbon_qcApplied,ResidueCarbon_qcResult,GrainNitrogen,GrainNitrogen_qcPhrase,GrainNitrogen_qcApplied,GrainNitrogen_qcResult,GrainCarbon,GrainCarbon_qcPhrase,GrainCarbon_qcApplied,GrainCarbon_qcResult,GrainMass0,GrainMass0_qcApplied,GrainMass0_qcResult,GrainMass0_qcPhrase,GrainMass125,GrainMass125_qcApplied,GrainMass125_qcResult,GrainMass125_qcPhrase,BiomassDryPerArea,BiomassDryPerArea_qcApplied,BiomassDryPerArea_qcResult,BiomassDryPerArea_qcPhrase,GrainYieldDryPerArea,GrainYieldDryPerArea_qcApplied,GrainYieldDryPerArea_qcResult,GrainYieldDryPerArea_qcPhrase,GrainMass0PerArea,GrainMass0PerArea_qcApplied,GrainMass0PerArea_qcResult,GrainMass0PerArea_qcPhrase,GrainMass125PerArea,GrainMass125PerArea_qcApplied,GrainMass125PerArea_qcResult,GrainMass125PerArea_qcPhrase,HarvestIndex,HarvestIndex_qcApplied,HarvestIndex_qcResult,HarvestIndex_qcPhrase
2017,541,CW541_Bio_SW_2017,SW,000001,000000,,1293.7,000001,000000,,748.3,000001,000000,,3.0,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",8.4,000011,000000,,69.4,000011,000000,,18.8,000011,000000,,59.1,000011,000000,,1.0,000001,000000,,,0.2015380200860832,,000001,000000,42.41623529411765,,000001,000000,,,000001,000000,,,000001,000000,725.851,000001,000000,,816.582375,000001,000000,,530.5528215223097,000001,000000,,306.88156167978997,000001,000000,,297.6751148293963,000001,000000,,334.8845041830708,000001,000000,,0.5784184896034628,000011,000000,
2017,542,CW542_Bio_SW_2017,SW,000001,000000,,833.7,000001,000000,,379.3,000001,000000,,4.4,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.7,000011,000000,,74.2,000011,000000,,20.4,000011,000000,,56,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,362.6108,000001,000000,,407.93715,000001,000000,,341.9045275590551,000001,000000,,155.5528215223097,000001,000000,,148.70849737532808,000001,000000,,167.2970595472441,000001,000000,,0.4549598176802207,000011,000000,
2017,543,CW543_Bio_SW_2017,SW,000001,000000,,1462.7,000001,000000,,713.3,000001,000000,,1.9,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.2,000011,000000,,68.9,000011,000000,,18.8,000011,000000,,58.2,000011,000000,,1.0,000001,000000,,,0.31875653689715283,,000001,000000,43.8267460778617,,000001,000000,,,000001,000000,,,000001,000000,699.7473,000001,000000,,787.2157125,000001,000000,,599.860564304462,000001,000000,,292.5278871391076,000001,000000,,286.96985728346453,000001,000000,,322.8410894438976,000001,000000,,0.4876598072058521,000011,000000,
2017,544,CW544_Bio_SW_2017,SW,000001,000000,,1620.7,000001,000000,,827.3,000001,000000,,5.3,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.9,000011,000000,,70.6,000011,000000,,20.5,000011,000000,,58.9,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,783.4531,000001,000000,,881.3847374999999,000001,000000,,664.6571522309711,000001,000000,,339.2798556430446,000001,000000,,321.29802329396324,000001,000000,,361.4602762057086,000001,000000,,0.5104584438822731,000011,000000,
2017,545,CW545_Bio_SW_2017,SW,000001,000000,,1891.7,000001,000000,,945.3,000001,000000,,5.0,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.9,000011,000000,,78.0,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",20.0,000011,000000,,59.4,000011,000000,,1.0,000001,000000,,,0.23344496294262967,,000001,000000,44.35162228932199,,000001,000000,,,000001,000000,,,000001,000000,898.035,000001,000000,,1010.289375,000001,000000,,775.7956036745406,000001,000000,,387.6722440944882,000001,000000,,368.28863188976374,000001,000000,,414.32471087598424,000001,000000,,0.4997092562245599,000011,000000,
2017,546,CW546_Bio_SW_2017,SW,000001,000000,,2261.7,000001,000000,,1035.3,000001,000000,,2.7,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.7,000011,000000,,70.2,000011,000000,,19.1,000011,000000,,60.869699999999995,000011,000000,,1.0,000001,000000,,,0.2919633657698912,,000001,000000,44.43632799084144,,000001,000000,,,000001,000000,,,000001,000000,1007.3469,000001,000000,,1133.2652625,000001,000000,,927.5344488188975,000001,000000,,424.5816929133858,000001,000000,,413.1179872047244,000001,000000,,464.75773560531496,000001,000000,,0.45775301764159704,000011,000000,
2017,547,CW547_Bio_SW_2017,SW,000001,000000,,1507.7,000001,000000,,781.3,000001,000000,,3.2,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.9,000011,000000,,70.0,000011,000000,,19.1,000011,000000,,60.7,000011,000000,,1.0,000001,000000,,,0.2358107738583539,,000001,000000,44.34550177741318,,000001,000000,,,000001,000000,,,000001,000000,756.2983999999999,000001,000000,,850.8356999999999,000001,000000,,618.3152887139107,000001,000000,,320.41502624671915,000001,000000,,310.1617454068241,000001,000000,,348.9319635826771,000001,000000,,0.5182065397625523,000011,000000,
2017,548,CW548_Bio_SW_2017,SW,000001,000000,,1372.7,000001,000000,,698.3,000001,000000,,5.1,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.0,000011,000000,,77.5,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",19.4,000011,000000,,59.8,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,662.6867,000001,000000,,745.5225375,000001,000000,,562.9511154855643,000001,000000,,286.37631233595795,000001,000000,,271.77112040682414,000001,000000,,305.74251045767716,000001,000000,,0.5087054709696218,000011,000000,
2017,549,CW549_Bio_SW_2017,SW,000001,000000,,1143.7,000001,000000,,593.3,000001,000000,,4.5,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.1,000011,000000,,76.2,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",19.5,000011,000000,,59.1,000011,000000,,1.0,000001,000000,,,0.31251596778672597,,000001,000000,45.373449041932794,,000001,000000,,,000001,000000,,,000001,000000,566.6015,000001,000000,,637.4266875,000001,000000,,469.03707349081367,000001,000000,,243.31528871391072,000001,000000,,232.36610072178476,000001,000000,,261.4118633120078,000001,000000,,0.5187549182477922,000011,000000,
2017,550,CW550_Bio_SW_2017,SW,000001,000000,,1654.7,000001,000000,,892.3,000001,000000,,5.0,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.1,000011,000000,,75.9,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",19.6,000011,000000,,59.4,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,847.685,000001,000000,,953.6456249999999,000001,000000,,678.6007217847769,000001,000000,,365.93667979002623,000001,000000,,347.6398458005249,000001,000000,,391.09482652559046,000001,000000,,0.5392518281259443,000011,000000,
2017,551,CW551_Bio_SW_2017,SW,000001,000000,,2108.7,000001,000000,,1064.3,000001,000000,,5.3,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.3,000011,000000,,77.9,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",19.5,000011,000000,,59.720549999999996,000011,000000,,1.0,000001,000000,,,0.14368071593533488,,000001,000000,45.30555715935334,,000001,000000,,,000001,000000,,,000001,000000,1007.8920999999999,000001,000000,,1133.8786125,000001,000000,,864.7883858267716,000001,000000,,436.4747375328084,000001,000000,,413.3415764435695,000001,000000,,465.0092734990157,000001,000000,,0.5047185469720681,000011,000000,
2017,552,CW552_Bio_SW_2017,SW,000001,000000,,1156.7,000001,000000,,628.3,000001,000000,,3.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.8,000011,000000,,69.0,000011,000000,,19.2,000011,000000,,60.6,000011,000000,,1.0,000001,000000,,,0.2360991688162798,,000001,000000,43.132040699340784,,000001,000000,,,000001,000000,,,000001,000000,604.4245999999999,000001,000000,,679.977675,000001,000000,,474.36843832021,000001,000000,,257.66896325459317,000001,000000,,247.8775426509186,000001,000000,,278.86223548228344,000001,000000,,0.5431831935679087,000011,000000,
2017,553,CW553_Bio_SW_2017,SW,000001,000000,,1720.7,000001,000000,,879.3,000001,000000,,4.7,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",8.8,000011,000000,,77.3,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",19.5,000011,000000,,56.8,000011,000000,,1.0,000001,000000,,,0.20252368647717486,,000001,000000,43.41341372380132,,000001,000000,,,000001,000000,,,000001,000000,837.9729,000001,000000,,942.7195125,000001,000000,,705.6676509186351,000001,000000,,360.60531496062987,000001,000000,,343.6568651574803,000001,000000,,386.61397330216533,000001,000000,,0.5110129598419247,000011,000000,
2017,554,CW554_Bio_SW_2017,SW,000001,000000,,1116.7,000001,000000,,471.3,000001,000000,,3.9,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.1,000011,000000,,68.2,000011,000000,,20.9,000011,000000,,59.7,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,452.9193,000001,000000,,509.5342125,000001,000000,,457.96423884514434,000001,000000,,193.28248031496062,000001,000000,,185.74446358267716,000001,000000,,208.96252153051182,000001,000000,,0.4220471030715501,000011,000000,
2017,555,CW555_Bio_SW_2017,SW,000001,000000,,1781.7,000001,000000,,855.3,000001,000000,,3.6,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.9,000011,000000,,70.6,000011,000000,,19.4,000011,000000,,58.8,000011,000000,,1.0,000001,000000,,,0.2538279510022272,,000001,000000,45.26277282850779,,000001,000000,,,000001,000000,,,000001,000000,824.5092,000001,000000,,927.57285,000001,000000,,730.6840551181102,000001,000000,,350.7627952755905,000001,000000,,338.1353346456693,000001,000000,,380.40225147637796,000001,000000,,0.48004714598417236,000011,000000,
2017,556,CW556_Bio_SW_2017,SW,000001,000000,,1502.7,000001,000000,,552.3,000001,000000,,3.1,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.5,000011,000000,,70.1,000011,000000,,19.8,000011,000000,,55.9,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,535.1786999999999,000001,000000,,602.0760375,000001,000000,,616.2647637795276,000001,000000,,226.50098425196848,000001,000000,,219.47945374015745,000001,000000,,246.91438545767716,000001,000000,,0.3675384308245158,000011,000000,
2017,557,CW557_Bio_SW_2017,SW,000001,000000,,1211.7,000001,000000,,454.3,000001,000000,,1.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",13.6,000011,000000,,68.7,000011,000000,,20.8,000011,000000,,53.6,000011,000000,,1.0,000001,000000,,,0.45521727019498615,,000001,000000,45.2433983286908,,000001,000000,,,000001,000000,,,000001,000000,446.12260000000003,000001,000000,,501.88792500000005,000001,000000,,496.9242125984252,000001,000000,,186.31069553805773,000001,000000,,182.95710301837272,000001,000000,,205.8267408956693,000001,000000,,0.3749277874061236,000011,000000,
2017,558,CW558_Bio_SW_2017,SW,000001,000000,,1096.7,000001,000000,,578.3,000001,000000,,1.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.3,000011,000000,,68.9,000011,000000,,18.8,000011,000000,,60.4,000011,000000,,1.0,000001,000000,,,0.20294856459330146,,000001,000000,43.81853767942584,,000001,000000,,,000001,000000,,,000001,000000,567.8906,000001,000000,,638.8769249999999,000001,000000,,449.7621391076115,000001,000000,,237.16371391076112,000001,000000,,232.89476706036743,000001,000000,,262.00661294291336,000001,000000,,0.5273092003282575,000011,000000,
2017,559,CW559_Bio_SW_2017,SW,000001,000000,,1016.7,000001,000000,,517.3,000001,000000,,3.1,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.4,000011,000000,,70.0,000011,000000,,19.4,000011,000000,,61,000011,000000,,1.0,000001,000000,,,0.23743990384615388,,000001,000000,44.44268028846153,,000001,000000,,,000001,000000,,,000001,000000,501.2637,000001,000000,,563.9216624999999,000001,000000,,416.9537401574803,000001,000000,,212.14730971128606,000001,000000,,205.5707431102362,000001,000000,,231.2670859990157,000001,000000,,0.5088029900658995,000011,000000,
2017,560,CW560_Bio_SW_2017,SW,000001,000000,,1159.7,000001,000000,,505.3,000001,000000,,4.9,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.5,000011,000000,,71.6,000011,000000,,19.5,000011,000000,,59.8,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,480.5403,000001,000000,,540.6078375,000001,000000,,475.5987532808399,000001,000000,,207.2260498687664,000001,000000,,197.07197342519683,000001,000000,,221.70597010334643,000001,000000,,0.4357161334827973,000011,000000,
2017,561,CW561_Bio_SW_2017,SW,000001,000000,,969.7,000001,000000,,469.3,000001,000000,,2.7,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.4,000011,000000,,69.0,000011,000000,,18.8,000011,000000,,59.2,000011,000000,,1.0,000001,000000,,,0.24540825549864426,,000001,000000,43.81630611630009,,000001,000000,,,000001,000000,,,000001,000000,456.6289,000001,000000,,513.7075125,000001,000000,,397.6788057742782,000001,000000,,192.46227034120736,000001,000000,,187.26578904199474,000001,000000,,210.6740126722441,000001,000000,,0.4839641126121481,000011,000000,
2017,562,CW562_Bio_SW_2017,SW,000001,000000,,2500.7,000001,000000,,993.3,000001,000000,,3.5,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.4,000011,000000,,70.9,000011,000000,,19.3,000011,000000,,60.418499999999995,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,958.5345,000001,000000,,1078.3513125,000001,000000,,1025.5495406824145,000001,000000,,407.3572834645669,000001,000000,,393.0997785433071,000001,000000,,442.23725086122045,000001,000000,,0.39720878154116845,000011,000000,
2017,563,CW563_Bio_SW_2017,SW,000001,000000,,2220.7,000001,000000,,1015.3,000001,000000,,4.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.7,000011,000000,,78.4,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",19.7,000011,000000,,57.7,000011,000000,,1.0,000001,000000,,,,"(Assurance) Previous val: nan, reason: Sample missing from tote; not weighed/analyzed",000001,000000,,"(Assurance) Previous val: nan, reason: Sample missing from tote; not weighed/analyzed",000001,000000,,,000001,000000,,,000001,000000,966.5655999999999,000001,000000,,1087.3863,000001,000000,,910.7201443569553,000001,000000,,416.37959317585296,000001,000000,,396.393372703412,000001,000000,,445.9425442913385,000001,000000,,0.45719818075381635,000011,000000,
2017,564,CW564_Bio_SW_2017,SW,000001,000000,,579.7,000001,000000,,251.3,000001,000000,,3.8,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.4,000011,000000,,71.2,000011,000000,,20.0,000011,000000,,60.1,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,241.75060000000002,000001,000000,,271.969425,000001,000000,,237.73786089238845,000001,000000,,103.05938320209974,000001,000000,,99.14312664041995,000001,000000,,111.53601747047243,000001,000000,,0.4335000862515094,000011,000000,
2017,565,CW565_Bio_SW_2017,SW,000001,000000,,1436.7,000001,000000,,702.3,000001,000000,,2.6,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.3,000011,000000,,69.0,000011,000000,,19.5,000011,000000,,59,000011,000000,,1.0,000001,000000,,,0.21550346740638002,,000001,000000,45.16382524271844,,000001,000000,,,000001,000000,,,000001,000000,684.0401999999999,000001,000000,,769.5452249999998,000001,000000,,589.1978346456693,000001,000000,,288.01673228346453,000001,000000,,280.52829724409446,000001,000000,,315.5943343996062,000001,000000,,0.4888285654625182,000011,000000,
2017,566,CW566_Bio_SW_2017,SW,000001,000000,,2166.7,000001,000000,,1072.3,000001,000000,,3.2,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.2,000011,000000,,70.5,000011,000000,,19.2,000011,000000,,60.21404999999999,000011,000000,,1.0,000001,000000,,,0.21208238636363638,,000001,000000,45.105303977272726,,000001,000000,,,000001,000000,,,000001,000000,1037.9864,000001,000000,,1167.7347,000001,000000,,888.5744750656166,000001,000000,,439.7555774278215,000001,000000,,425.6833989501312,000001,000000,,478.8938238188976,000001,000000,,0.49490007846033146,000011,000000,
2017,567,CW567_Bio_SW_2017,SW,000001,000000,,821.7,000001,000000,,439.3,000001,000000,,3.4,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.7,000011,000000,,68.8,000011,000000,,19.9,000011,000000,,59,000011,000000,,1.0,000001,000000,,,0.2780849889624724,,000001,000000,43.54761865342163,,000001,000000,,,000001,000000,,,000001,000000,424.3638,000001,000000,,477.40927500000004,000001,000000,,336.9832677165354,000001,000000,,180.15912073490813,000001,000000,,174.03371062992127,000001,000000,,195.78792445866142,000001,000000,,0.5346233418522576,000011,000000,
2017,568,CW568_Bio_SW_2017,SW,000001,000000,,1346.7,000001,000000,,612.3,000001,000000,,2.2,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.8,000011,000000,,69.0,000011,000000,,18.9,000011,000000,,57.7,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,598.8294,000001,000000,,673.6830749999999,000001,000000,,552.2883858267717,000001,000000,,251.1072834645669,000001,000000,,245.58292322834643,000001,000000,,276.2807886318897,000001,000000,,0.45466696368901754,000011,000000,
2017,569,CW569_Bio_SW_2017,SW,000001,000000,,1225.7,000001,000000,,612.3,000001,000000,,2.9,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.2,000011,000000,,69.3,000011,000000,,19.0,000011,000000,,58.9,000011,000000,,1.0,000001,000000,,,0.19443370165745857,,000001,000000,44.59030939226519,,000001,000000,,,000001,000000,,,000001,000000,594.5432999999999,000001,000000,,668.8612125,000001,000000,,502.66568241469815,000001,000000,,251.1072834645669,000001,000000,,243.82517224409446,000001,000000,,274.3033187746063,000001,000000,,0.49955127682140815,000011,000000,
2017,570,CW570_Bio_SW_2017,SW,000001,000000,,1337.7,000001,000000,,699.6,000001,000000,,5.0,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.8,000011,000000,,77.6,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",20.2,000011,000000,,59.9,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,664.62,000001,000000,,747.6975,000001,000000,,548.5974409448819,000001,000000,,286.90944881889766,000001,000000,,272.56397637795277,000001,000000,,306.63447342519686,000001,000000,,0.5229872168647679,000011,000000,
2017,571,CW571_Bio_SW_2017,SW,000001,000000,,1449.7,000001,000000,,670.3,000001,000000,,1.1,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",12.4,000011,000000,,68.8,000011,000000,,19.4,000011,000000,,56.9,000011,000000,,1.0,000001,000000,,,0.3622906403940887,,000001,000000,44.703973727422,,000001,000000,,,000001,000000,,,000001,000000,662.9267,000001,000000,,745.7925375,000001,000000,,594.5291994750656,000001,000000,,274.89337270341207,000001,000000,,271.8695456036745,000001,000000,,305.8532388041338,000001,000000,,0.462371525143133,000011,000000,
2017,572,CW572_Bio_SW_2017,SW,000001,000000,,1147.7,000001,000000,,528.3,000001,000000,,2.7,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",13.6,000011,000000,,68.7,000011,000000,,20.3,000011,000000,,57,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,514.0359,000001,000000,,578.2903875,000001,000000,,470.6774934383202,000001,000000,,216.6584645669291,000001,000000,,210.80868602362202,000001,000000,,237.15977177657476,000001,000000,,0.4603119282042345,000011,000000,
2017,573,CW573_Bio_SW_2017,SW,000001,000000,,1929.7,000001,000000,,929.3,000001,000000,,5.0,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.5,000011,000000,,74.8,000011,000000,,21.2,000011,000000,,59.9,000011,000000,,1.0,000001,000000,,,0.30307734503565553,,000001,000000,44.61594075699396,,000001,000000,,,000001,000000,,,000001,000000,882.8349999999999,000001,000000,,993.1893749999999,000001,000000,,791.379593175853,000001,000000,,381.1105643044619,000001,000000,,362.0550360892388,000001,000000,,407.31191560039366,000001,000000,,0.48157744727159657,000011,000000,
2017,574,CW574_Bio_SW_2017,SW,000001,000000,,1802.7,000001,000000,,888.3,000001,000000,,4.3,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.5,000011,000000,,72.1,000011,000000,,20.3,000011,000000,,57.4,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,850.1030999999999,000001,000000,,956.3659875,000001,000000,,739.2962598425197,000001,000000,,364.29625984251965,000001,000000,,348.6315206692913,000001,000000,,392.2104607529527,000001,000000,,0.49276085871193204,000011,000000,
2017,575,CW575_Bio_SW_2017,SW,000001,000000,,1956.7,000001,000000,,839.3,000001,000000,,2.5,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.1,000011,000000,,69.3,000011,000000,,19.1,000011,000000,,57.2,000011,000000,,1.0,000001,000000,,,0.20620906113537119,,000001,000000,45.61049945414847,,000001,000000,,,000001,000000,,,000001,000000,818.3175,000001,000000,,920.6071875,000001,000000,,802.4524278215223,000001,000000,,344.2011154855643,000001,000000,,335.5960875984252,000001,000000,,377.5455985482283,000001,000000,,0.42893647467675167,000011,000000,
2017,576,CW576_Bio_SW_2017,SW,000001,000000,,1789.7,000001,000000,,841.3,000001,000000,,1.7,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.9,000011,000000,,68.9,000011,000000,,19.4,000011,000000,,56.3,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,826.9979,000001,000000,,930.3726375,000001,000000,,733.9648950131234,000001,000000,,345.02132545931755,000001,000000,,339.1559629265092,000001,000000,,381.5504582923228,000001,000000,,0.4700787841537687,000011,000000,
2017,577,CW577_Bio_SW_2017,SW,000001,000000,,1110.7,000001,000000,,568.3,000001,000000,,1.9,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.4,000011,000000,,68.9,000011,000000,,18.6,000011,000000,,60.2,000011,000000,,1.0,000001,000000,,,0.18687291897891234,,000001,000000,43.89058823529412,,000001,000000,,,000001,000000,,,000001,000000,557.5023,000001,000000,,627.1900875,000001,000000,,455.5036089238845,000001,000000,,233.0626640419947,000001,000000,,228.63447342519683,000001,000000,,257.21378260334643,000001,000000,,0.51165931394616,000011,000000,
2017,578,CW578_Bio_SW_2017,SW,000001,000000,,1812.7,000001,000000,,761.3,000001,000000,,5.0,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.1,000011,000000,,78.3,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",20.1,000011,000000,,59.9,000011,000000,,1.0,000001,000000,,,0.22594227033028036,,000001,000000,44.83555092978074,,000001,000000,,,000001,000000,,,000001,000000,723.2349999999999,000001,000000,,813.6393749999999,000001,000000,,743.3973097112861,000001,000000,,312.21292650918633,000001,000000,,296.602280183727,000001,000000,,333.67756520669286,000001,000000,,0.41998124344899873,000011,000000,
2017,579,CW579_Bio_SW_2017,SW,000001,000000,,2005.7,000001,000000,,975.3,000001,000000,,3.4,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",9.4,000011,000000,,71.2,000011,000000,,19.0,000011,000000,,59.91794999999999,000011,000000,,1.0,000001,000000,,,0.19933148404993065,,000001,000000,44.35496255201109,,000001,000000,,,000001,000000,,,000001,000000,942.1397999999999,000001,000000,,1059.907275,000001,000000,,822.5475721784777,000001,000000,,399.9753937007874,000001,000000,,386.3762303149606,000001,000000,,434.6732591043307,000001,000000,,0.48626414718053546,000011,000000,
2017,580,CW580_Bio_SW_2017,SW,000001,000000,,885.7,000001,000000,,417.3,000001,000000,,2.7,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",12.3,000011,000000,,69.1,000011,000000,,20.0,000011,000000,,58.5,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,406.0329,000001,000000,,456.7870125,000001,000000,,363.2299868766404,000001,000000,,171.13681102362204,000001,000000,,166.51611712598424,000001,000000,,187.33063176673227,000001,000000,,0.47115276052839566,000011,000000,
2017,581,CW581_Bio_SW_2017,SW,000001,000000,,1012.7,000001,000000,,473.3,000001,000000,,5.2,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",12.0,000011,000000,,75.7,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",23.8,000011,000000,,60.6,000011,000000,,1.0,000001,000000,,,0.26063111111111115,,000001,000000,43.33270814814814,,000001,000000,,,000001,000000,,,000001,000000,448.6884,000001,000000,,504.77445,000001,000000,,415.31332020997377,000001,000000,,194.10269028871392,000001,000000,,184.00935039370077,000001,000000,,207.01051919291336,000001,000000,,0.46736447121556235,000011,000000,
2017,582,CW582_Bio_SW_2017,SW,000001,000000,,820.7,000001,000000,,366.3,000001,000000,,4.3,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",10.6,000011,000000,,71.1,000011,000000,,19.6,000011,000000,,58.4,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,350.5491,000001,000000,,394.36773750000003,000001,000000,,336.5731627296588,000001,000000,,150.2214566929134,000001,000000,,143.7619340551181,000001,000000,,161.73217581200788,000001,000000,,0.4463263068112587,000011,000000,
2017,583,CW583_Bio_SW_2017,SW,000001,000000,,1028.7,000001,000000,,428.3,000001,000000,,3.2,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",14.1,000011,000000,,68.8,000011,000000,,21.6,000011,000000,,57.9,000011,000000,,1.0,000001,000000,,,0.49371118480554715,,000001,000000,41.16287006331022,,000001,000000,,,000001,000000,,,000001,000000,414.5944,000001,000000,,466.4187,000001,000000,,421.875,000001,000000,,175.6479658792651,000001,000000,,170.0272309711286,000001,000000,,191.28063484251967,000001,000000,,0.4163507339360358,000011,000000,
2017,584,CW584_Bio_SW_2017,SW,000001,000000,,1875.7,000001,000000,,914.3,000001,000000,,4.3,000011,000010,"(Point) Value outside of bounds [7.0, 25.0]",11.2,000011,000000,,68.9,000011,000000,,19.9,000011,000000,,59.21999999999999,000011,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,874.9851,000001,000000,,984.3582375,000001,000000,,769.2339238845144,000001,000000,,374.9589895013123,000001,000000,,358.8357529527559,000001,000000,,403.69022207185037,000001,000000,,0.48744468731673507,000011,000000,
